OrderID,Date,Category,SubCategory,ProductName,Region,UnitsSold,UnitPrice,UnitCost,InventoryDays,Season
326577,2024-10-24,Electronics,Cameras,Cameras Product 51,North,12,121.66,103.51,51,Spring
916615,2024-10-05,Toys,Board Games,Board Games Product 59,North,15,250.76,160.82,107,Spring
603528,2024-02-24,Electronics,Cameras,Cameras Product 885,North,15,84.61,64.27,69,Fall
236772,2024-01-09,Electronics,Laptops,Laptops Product 236,North,15,183.79,148.79,176,Winter
711530,2024-03-25,Toys,Board Games,Board Games Product 832,South,6,711.82,541.17,36,Fall
998407,2024-05-22,Clothing,Kids,Kids Product 914,West,6,590.9,367.13,94,Spring
258116,2024-11-11,Toys,Board Games,Board Games Product 166,North,17,604.92,440.59,155,Summer
506782,2024-01-23,Toys,Puzzles,Puzzles Product 905,South,9,85.08,55.41,138,Summer
514170,2024-12-21,Home & Kitchen,Furniture,Furniture Product 460,East,19,394.34,300.91,71,Summer
949246,2024-07-04,Home & Kitchen,Cookware,Cookware Product 415,West,18,861.13,596.7,157,Summer
446655,2024-05-21,Sports,Fitness,Fitness Product 251,South,15,711.01,607.98,137,Fall
678078,2024-06-09,Clothing,Men,Men Product 428,South,14,286.11,210.23,57,Fall
715973,2024-12-20,Electronics,Laptops,Laptops Product 380,North,10,562.76,427.1,53,Winter
125301,2024-08-07,Toys,Puzzles,Puzzles Product 286,North,9,601.81,476.56,143,Summer
629740,2024-02-19,Toys,Action Figures,Action Figures Product 975,South,10,75.57,58.12,146,Winter
863292,2024-03-03,Clothing,Kids,Kids Product 19,West,15,655.77,564.85,23,Summer
882680,2024-07-14,Home & Kitchen,Furniture,Furniture Product 78,West,4,361.31,259.01,125,Spring
211359,2024-04-10,Clothing,Kids,Kids Product 16,South,12,408.97,282.6,65,Summer
439112,2024-02-16,Sports,Outdoor,Outdoor Product 43,East,9,376.75,334.49,191,Summer
892401,2024-10-04,Electronics,Laptops,Laptops Product 553,West,16,896.42,665.65,131,Spring
907662,2024-09-05,Toys,Puzzles,Puzzles Product 775,East,2,469.63,420.36,176,Spring
619897,2024-12-11,Toys,Board Games,Board Games Product 378,South,15,608.01,397.79,33,Winter
125801,2024-09-04,Clothing,Men,Men Product 118,North,13,884.41,648.55,36,Summer
226951,2024-09-19,Electronics,Laptops,Laptops Product 92,East,17,117.21,102.29,93,Summer
504364,2024-12-24,Home & Kitchen,Decor,Decor Product 342,North,7,621.88,408.24,34,Summer
692127,2024-11-11,Electronics,Mobiles,Mobiles Product 828,North,8,121.93,87.34,122,Spring
561531,2024-11-06,Clothing,Women,Women Product 412,West,7,956.0,628.96,65,Fall
531172,2024-05-26,Electronics,Laptops,Laptops Product 871,West,17,41.92,25.78,71,Spring
192529,2024-06-26,Clothing,Kids,Kids Product 857,North,15,668.94,424.68,100,Spring
666464,2024-04-15,Clothing,Women,Women Product 189,South,4,366.08,324.0,41,Spring
512230,2024-05-16,Toys,Action Figures,Action Figures Product 144,North,8,282.49,241.64,136,Fall
447786,2024-02-21,Sports,Outdoor,Outdoor Product 529,West,19,761.42,596.31,22,Fall
659836,2024-04-13,Sports,Fitness,Fitness Product 339,West,10,182.09,151.71,105,Fall
236080,2024-10-12,Toys,Puzzles,Puzzles Product 794,West,10,191.21,144.3,166,Winter
723540,2024-12-26,Sports,Fitness,Fitness Product 104,West,17,755.51,530.16,183,Winter
227129,2024-05-09,Sports,Fitness,Fitness Product 571,North,1,799.38,630.9,46,Spring
857902,2024-07-07,Electronics,Laptops,Laptops Product 272,West,3,776.0,466.11,103,Spring
799400,2024-07-21,Toys,Board Games,Board Games Product 409,North,2,453.66,339.41,73,Summer
723944,2024-03-01,Clothing,Women,Women Product 576,North,10,235.59,141.98,159,Summer
218384,2024-03-10,Sports,Indoor Games,Indoor Games Product 160,South,7,678.23,446.85,69,Winter
412130,2024-07-12,Home & Kitchen,Cookware,Cookware Product 308,West,12,603.3,481.05,117,Spring
473218,2024-08-10,Sports,Indoor Games,Indoor Games Product 749,East,5,762.36,484.4,192,Fall
940271,2024-06-02,Sports,Outdoor,Outdoor Product 870,South,4,504.16,310.85,29,Winter
358446,2024-01-03,Electronics,Mobiles,Mobiles Product 805,East,19,926.25,792.45,23,Winter
739411,2024-11-23,Sports,Outdoor,Outdoor Product 930,South,15,516.56,459.7,16,Spring
456737,2024-10-29,Electronics,Laptops,Laptops Product 782,East,16,532.24,407.17,16,Spring
777578,2024-09-17,Clothing,Men,Men Product 113,West,8,387.47,305.23,14,Winter
604283,2024-07-28,Toys,Puzzles,Puzzles Product 499,North,17,565.63,409.16,193,Spring
367774,2024-05-14,Clothing,Men,Men Product 844,South,18,652.84,557.4,67,Fall
442925,2024-05-11,Clothing,Women,Women Product 493,East,13,744.79,502.2,53,Spring
984907,2024-02-20,Home & Kitchen,Cookware,Cookware Product 531,West,16,99.16,71.02,157,Summer
159314,2024-09-02,Toys,Board Games,Board Games Product 856,South,13,822.85,513.43,167,Spring
390706,2024-08-03,Toys,Board Games,Board Games Product 79,East,18,316.69,237.01,28,Winter
854283,2024-12-08,Electronics,Laptops,Laptops Product 360,North,6,794.07,632.77,13,Winter
128669,2024-04-24,Sports,Fitness,Fitness Product 940,West,13,170.55,111.54,151,Fall
228513,2024-06-06,Toys,Action Figures,Action Figures Product 30,East,12,79.02,49.34,151,Fall
633609,2024-04-06,Clothing,Kids,Kids Product 230,East,17,44.86,37.01,123,Summer
912159,2024-02-01,Home & Kitchen,Decor,Decor Product 93,West,3,270.86,165.12,17,Summer
639956,2024-01-09,Clothing,Men,Men Product 459,North,4,599.6,514.15,169,Spring
793578,2024-01-31,Clothing,Kids,Kids Product 348,South,18,352.7,283.59,172,Summer
341348,2024-02-11,Toys,Board Games,Board Games Product 878,North,19,203.41,124.04,101,Summer
905341,2024-10-14,Clothing,Women,Women Product 698,East,2,328.75,248.9,136,Spring
385648,2024-04-05,Clothing,Women,Women Product 122,East,17,110.7,90.39,31,Summer
740648,2024-10-03,Clothing,Women,Women Product 832,West,14,886.15,615.95,195,Spring
882328,2024-03-09,Toys,Board Games,Board Games Product 838,East,4,412.23,332.66,40,Spring
949735,2024-09-27,Sports,Indoor Games,Indoor Games Product 677,East,4,622.35,531.96,114,Fall
540990,2024-11-26,Home & Kitchen,Decor,Decor Product 335,East,17,572.8,435.28,156,Summer
934233,2024-12-14,Clothing,Kids,Kids Product 854,East,18,872.3,700.25,162,Fall
727761,2024-08-02,Clothing,Men,Men Product 991,East,10,268.6,231.67,22,Summer
838360,2024-04-06,Toys,Board Games,Board Games Product 198,North,2,494.78,365.2,77,Summer
621435,2024-12-07,Home & Kitchen,Decor,Decor Product 798,South,12,207.13,125.25,21,Winter
666136,2024-12-29,Toys,Puzzles,Puzzles Product 677,East,9,969.06,839.35,171,Winter
445632,2024-09-17,Electronics,Laptops,Laptops Product 210,North,18,418.2,271.85,182,Fall
511998,2024-03-11,Clothing,Women,Women Product 465,South,8,460.36,334.54,14,Fall
206998,2024-12-23,Toys,Action Figures,Action Figures Product 450,North,15,726.25,446.33,162,Winter
464833,2024-12-04,Home & Kitchen,Furniture,Furniture Product 777,East,19,282.31,246.59,23,Fall
210572,2024-09-02,Sports,Indoor Games,Indoor Games Product 36,West,15,79.95,51.71,183,Winter
670509,2024-10-28,Sports,Indoor Games,Indoor Games Product 655,North,8,568.8,418.13,144,Fall
424158,2024-03-08,Home & Kitchen,Decor,Decor Product 718,South,8,328.23,265.88,78,Summer
546850,2024-11-25,Toys,Action Figures,Action Figures Product 370,East,3,365.96,326.0,166,Summer
703148,2024-05-31,Electronics,Cameras,Cameras Product 428,North,5,225.3,137.23,149,Fall
452690,2024-01-21,Electronics,Mobiles,Mobiles Product 875,North,15,450.52,371.15,60,Fall
795585,2024-02-25,Sports,Outdoor,Outdoor Product 331,North,14,650.68,566.52,143,Spring
677545,2024-03-27,Home & Kitchen,Cookware,Cookware Product 762,West,2,685.3,526.97,99,Fall
392338,2024-01-22,Toys,Board Games,Board Games Product 287,North,17,220.37,137.79,43,Fall
300671,2024-07-25,Electronics,Mobiles,Mobiles Product 453,East,15,178.78,146.93,123,Fall
287150,2024-04-19,Home & Kitchen,Decor,Decor Product 684,West,17,196.04,156.6,173,Summer
255647,2024-09-27,Home & Kitchen,Cookware,Cookware Product 577,West,17,342.51,260.37,60,Summer
696168,2024-08-26,Toys,Action Figures,Action Figures Product 334,West,11,570.45,443.77,127,Winter
469006,2024-06-06,Home & Kitchen,Decor,Decor Product 570,West,8,907.36,760.98,161,Summer
341024,2024-07-16,Electronics,Laptops,Laptops Product 47,North,16,615.47,397.62,141,Fall
721828,2024-10-12,Toys,Board Games,Board Games Product 513,West,15,340.55,254.19,27,Fall
884147,2024-12-03,Clothing,Women,Women Product 674,North,16,27.92,20.42,63,Fall
895005,2024-08-10,Sports,Indoor Games,Indoor Games Product 259,South,16,308.01,190.06,158,Fall
107933,2024-06-21,Electronics,Mobiles,Mobiles Product 200,West,6,413.41,342.9,165,Summer
941244,2024-10-27,Home & Kitchen,Cookware,Cookware Product 707,North,10,281.72,206.23,100,Winter
140002,2024-03-02,Home & Kitchen,Decor,Decor Product 133,East,18,472.17,348.85,137,Spring
830074,2024-07-08,Electronics,Cameras,Cameras Product 46,North,6,675.0,451.21,52,Winter
828468,2024-01-01,Electronics,Cameras,Cameras Product 217,East,7,723.51,628.81,80,Spring
137690,2024-11-30,Home & Kitchen,Furniture,Furniture Product 36,East,8,411.84,251.31,122,Fall
414380,2024-05-01,Toys,Puzzles,Puzzles Product 144,East,16,337.37,266.85,39,Summer
507522,2024-01-07,Toys,Puzzles,Puzzles Product 958,East,13,131.49,84.37,128,Summer
192313,2024-02-27,Clothing,Women,Women Product 423,West,6,164.42,132.9,198,Fall
615303,2024-10-25,Toys,Action Figures,Action Figures Product 850,North,19,66.45,52.08,159,Winter
913389,2024-02-01,Sports,Indoor Games,Indoor Games Product 868,North,9,468.91,299.89,63,Spring
298573,2024-05-28,Clothing,Women,Women Product 599,West,10,652.23,446.59,58,Fall
244318,2024-02-22,Sports,Outdoor,Outdoor Product 859,West,3,159.71,135.99,122,Summer
162497,2024-08-30,Electronics,Laptops,Laptops Product 951,North,5,863.39,521.46,114,Spring
663311,2024-11-12,Home & Kitchen,Decor,Decor Product 865,North,6,770.8,478.28,44,Spring
644527,2024-09-22,Electronics,Laptops,Laptops Product 360,East,18,473.86,306.72,104,Summer
901547,2024-01-30,Toys,Action Figures,Action Figures Product 9,East,19,724.64,608.87,138,Summer
405242,2024-08-02,Sports,Fitness,Fitness Product 79,West,17,865.42,621.22,13,Summer
231458,2024-11-30,Home & Kitchen,Decor,Decor Product 611,West,10,968.61,674.17,91,Summer
929321,2024-10-24,Electronics,Laptops,Laptops Product 805,West,8,981.75,691.98,59,Spring
796001,2024-09-14,Clothing,Men,Men Product 955,South,12,206.94,178.98,125,Fall
742531,2024-09-10,Electronics,Laptops,Laptops Product 671,West,1,612.97,494.41,70,Winter
154486,2024-05-10,Clothing,Kids,Kids Product 855,East,13,621.62,431.09,159,Fall
642618,2024-05-22,Toys,Board Games,Board Games Product 37,North,8,554.58,357.25,27,Spring
979427,2024-08-17,Clothing,Men,Men Product 536,South,9,498.93,432.57,19,Spring
295961,2024-09-24,Electronics,Mobiles,Mobiles Product 341,East,7,427.6,295.73,82,Summer
383303,2024-12-18,Home & Kitchen,Decor,Decor Product 701,North,6,767.28,519.48,139,Summer
907359,2024-11-30,Toys,Puzzles,Puzzles Product 319,North,9,27.6,20.5,122,Winter
396514,2024-07-27,Clothing,Women,Women Product 830,South,19,790.08,544.27,142,Summer
339647,2024-03-27,Home & Kitchen,Furniture,Furniture Product 551,North,15,429.13,355.07,187,Spring
956798,2024-06-15,Electronics,Mobiles,Mobiles Product 284,South,14,442.15,351.26,181,Winter
889125,2024-07-21,Electronics,Mobiles,Mobiles Product 116,South,13,293.73,258.31,64,Fall
959088,2024-03-11,Home & Kitchen,Furniture,Furniture Product 156,West,10,826.33,629.74,125,Winter
134142,2024-05-11,Sports,Fitness,Fitness Product 995,East,14,611.35,438.18,126,Fall
641833,2024-08-20,Clothing,Kids,Kids Product 332,West,18,412.88,342.0,30,Summer
833838,2024-02-05,Sports,Indoor Games,Indoor Games Product 303,West,1,410.63,279.73,116,Fall
500385,2024-07-12,Clothing,Women,Women Product 166,East,7,949.96,709.18,32,Summer
509462,2024-04-22,Home & Kitchen,Furniture,Furniture Product 228,West,7,745.24,587.48,80,Winter
482478,2024-10-31,Sports,Indoor Games,Indoor Games Product 721,West,8,88.09,67.93,180,Fall
118179,2024-04-17,Toys,Action Figures,Action Figures Product 754,South,2,102.01,88.79,188,Spring
890144,2024-07-26,Toys,Puzzles,Puzzles Product 133,East,10,836.1,532.14,195,Fall
846253,2024-04-21,Home & Kitchen,Cookware,Cookware Product 567,North,7,867.89,668.18,18,Fall
126296,2024-04-14,Electronics,Cameras,Cameras Product 659,East,8,238.29,167.11,105,Winter
623136,2024-09-27,Sports,Outdoor,Outdoor Product 47,South,11,102.95,63.21,102,Summer
254525,2024-10-17,Sports,Outdoor,Outdoor Product 762,West,19,290.55,213.0,48,Summer
502521,2024-06-15,Electronics,Mobiles,Mobiles Product 351,West,14,919.08,738.9,172,Spring
783098,2024-05-31,Sports,Indoor Games,Indoor Games Product 424,North,14,519.87,350.01,72,Fall
583843,2024-03-15,Sports,Fitness,Fitness Product 914,West,17,901.76,632.0,78,Fall
116490,2024-06-10,Clothing,Men,Men Product 283,West,16,706.69,478.64,120,Winter
282235,2024-07-08,Sports,Indoor Games,Indoor Games Product 217,North,3,643.16,566.83,39,Summer
265024,2024-07-09,Home & Kitchen,Cookware,Cookware Product 537,East,18,790.07,550.21,168,Fall
432187,2024-01-16,Toys,Puzzles,Puzzles Product 18,North,10,609.81,470.71,41,Fall
301657,2024-12-02,Clothing,Kids,Kids Product 897,West,12,162.19,131.33,47,Winter
871835,2024-04-23,Home & Kitchen,Cookware,Cookware Product 379,West,7,284.17,179.04,83,Winter
623764,2024-02-19,Electronics,Laptops,Laptops Product 285,North,16,393.64,295.34,139,Fall
111002,2024-11-09,Electronics,Laptops,Laptops Product 937,North,12,466.81,394.06,168,Fall
802221,2024-07-23,Sports,Outdoor,Outdoor Product 731,East,17,319.3,258.23,60,Winter
813569,2024-02-09,Electronics,Mobiles,Mobiles Product 601,North,14,907.38,554.47,196,Summer
694621,2024-08-23,Sports,Outdoor,Outdoor Product 410,West,6,889.25,586.47,131,Winter
273074,2024-05-27,Electronics,Mobiles,Mobiles Product 471,North,9,579.33,481.8,112,Summer
924718,2024-12-15,Home & Kitchen,Decor,Decor Product 610,South,17,108.08,69.13,159,Summer
254779,2024-09-26,Sports,Outdoor,Outdoor Product 162,East,2,88.39,59.82,109,Winter
642659,2024-07-22,Home & Kitchen,Furniture,Furniture Product 794,North,2,283.35,225.44,126,Winter
731796,2024-10-09,Clothing,Men,Men Product 287,East,18,765.58,473.11,190,Winter
597425,2024-01-21,Home & Kitchen,Cookware,Cookware Product 275,North,7,279.18,178.39,190,Winter
552400,2024-11-16,Toys,Board Games,Board Games Product 934,West,13,630.96,500.55,164,Summer
537734,2024-10-31,Home & Kitchen,Furniture,Furniture Product 196,East,15,57.54,37.33,59,Fall
144158,2024-06-23,Toys,Board Games,Board Games Product 134,South,1,440.73,364.19,89,Spring
427526,2024-06-01,Clothing,Men,Men Product 592,East,11,526.94,327.92,180,Fall
114990,2024-10-24,Home & Kitchen,Furniture,Furniture Product 494,North,17,712.55,618.43,116,Fall
303161,2024-08-01,Clothing,Kids,Kids Product 364,West,5,987.06,682.85,125,Winter
807691,2024-10-15,Sports,Fitness,Fitness Product 916,North,12,975.79,791.68,194,Fall
239334,2024-11-10,Toys,Action Figures,Action Figures Product 195,South,17,648.74,548.49,109,Summer
539645,2024-06-22,Electronics,Cameras,Cameras Product 216,North,4,86.57,69.42,154,Fall
759834,2024-10-05,Sports,Outdoor,Outdoor Product 743,West,4,132.49,108.35,172,Spring
143315,2024-06-14,Toys,Puzzles,Puzzles Product 475,North,16,525.24,404.91,109,Fall
872333,2024-01-22,Toys,Puzzles,Puzzles Product 679,West,15,204.72,172.33,99,Summer
618982,2024-01-07,Clothing,Women,Women Product 197,East,14,805.19,669.52,83,Spring
167173,2024-11-30,Electronics,Laptops,Laptops Product 847,West,8,111.46,72.65,83,Winter
692190,2024-05-07,Electronics,Cameras,Cameras Product 368,South,3,81.77,71.21,143,Winter
369629,2024-03-29,Sports,Outdoor,Outdoor Product 701,West,8,904.3,756.97,23,Summer
878074,2024-09-16,Electronics,Mobiles,Mobiles Product 728,West,1,713.31,530.59,41,Fall
483545,2024-10-07,Sports,Outdoor,Outdoor Product 279,North,16,707.46,576.52,76,Winter
675147,2024-09-16,Toys,Puzzles,Puzzles Product 717,South,17,807.06,587.54,189,Winter
398816,2024-04-15,Toys,Puzzles,Puzzles Product 802,West,1,136.49,116.69,42,Fall
435500,2024-05-10,Home & Kitchen,Furniture,Furniture Product 452,North,9,363.04,266.19,26,Fall
136476,2024-06-20,Toys,Puzzles,Puzzles Product 746,North,11,697.98,444.25,19,Winter
286571,2024-05-28,Home & Kitchen,Decor,Decor Product 75,South,15,995.64,815.58,129,Spring
896478,2024-09-24,Toys,Board Games,Board Games Product 727,East,12,921.21,805.58,196,Winter
287213,2024-06-23,Clothing,Women,Women Product 904,South,4,826.57,553.21,150,Summer
345615,2024-11-20,Clothing,Kids,Kids Product 356,South,7,748.51,632.25,22,Summer
344348,2024-05-05,Clothing,Women,Women Product 52,East,12,710.3,615.92,41,Winter
630901,2024-10-30,Toys,Puzzles,Puzzles Product 605,West,14,189.92,119.56,181,Winter
685628,2024-12-17,Home & Kitchen,Cookware,Cookware Product 799,South,4,700.47,595.17,142,Fall
543604,2024-03-28,Clothing,Kids,Kids Product 428,East,1,174.67,111.99,77,Fall
251171,2024-06-27,Toys,Board Games,Board Games Product 395,East,18,454.94,306.55,104,Winter
851891,2024-10-09,Electronics,Laptops,Laptops Product 776,West,9,458.59,401.32,128,Summer
787846,2024-05-12,Sports,Fitness,Fitness Product 907,West,5,597.49,407.91,16,Fall
673367,2024-11-15,Sports,Indoor Games,Indoor Games Product 231,West,16,960.81,587.38,16,Spring
138233,2024-07-13,Clothing,Women,Women Product 168,North,7,89.26,68.04,142,Summer
605002,2024-01-01,Electronics,Mobiles,Mobiles Product 406,East,5,440.18,378.97,104,Winter
377633,2024-10-20,Clothing,Women,Women Product 552,East,9,876.7,595.31,160,Winter
674529,2024-12-16,Clothing,Kids,Kids Product 459,South,6,810.43,558.35,12,Fall
696122,2024-01-27,Home & Kitchen,Cookware,Cookware Product 12,East,1,512.35,359.47,181,Winter
818687,2024-07-24,Home & Kitchen,Cookware,Cookware Product 899,North,2,566.07,374.77,41,Summer
782121,2024-10-28,Home & Kitchen,Furniture,Furniture Product 823,South,15,983.58,828.7,49,Summer
431336,2024-04-24,Home & Kitchen,Furniture,Furniture Product 51,South,5,241.78,146.32,172,Summer
776689,2024-10-27,Electronics,Laptops,Laptops Product 895,North,6,680.75,490.43,144,Spring
182673,2024-12-25,Home & Kitchen,Decor,Decor Product 329,West,12,958.66,691.48,125,Spring
512156,2024-04-01,Sports,Outdoor,Outdoor Product 979,South,18,589.3,464.18,33,Summer
417234,2024-08-21,Electronics,Mobiles,Mobiles Product 375,South,13,451.71,305.25,18,Spring
494079,2024-10-03,Home & Kitchen,Cookware,Cookware Product 530,West,11,865.06,608.64,26,Spring
713667,2024-03-02,Toys,Action Figures,Action Figures Product 129,West,19,979.86,822.27,88,Spring
423733,2024-04-30,Home & Kitchen,Furniture,Furniture Product 690,East,15,968.86,858.65,109,Spring
606741,2024-03-15,Sports,Outdoor,Outdoor Product 518,East,14,483.57,406.5,55,Fall
814090,2024-03-23,Sports,Outdoor,Outdoor Product 693,West,18,171.18,119.87,108,Spring
204570,2024-11-13,Clothing,Women,Women Product 156,South,8,287.08,195.86,132,Summer
183537,2024-02-27,Clothing,Men,Men Product 661,South,5,120.53,103.13,115,Fall
957247,2024-03-10,Sports,Fitness,Fitness Product 625,North,17,464.09,300.21,81,Winter
148070,2024-02-16,Sports,Indoor Games,Indoor Games Product 978,East,8,155.27,124.53,37,Spring
411356,2024-06-12,Clothing,Women,Women Product 525,West,3,389.28,306.93,23,Spring
148503,2024-02-17,Sports,Fitness,Fitness Product 617,East,7,291.19,183.83,65,Spring
863389,2024-08-01,Clothing,Kids,Kids Product 627,East,1,687.51,420.34,145,Fall
